# "Pollock.dat" produced by dat_write() from ADMButils; Mon May 02 15:14:35 2011
# First Cut 

# Nsp 
 1 

# nFIC 
 2 

# Fyr 
 1978 

# Lyr 
 2007 

# Nage 
 9 

# nMseg 
 1 

# Nseg 
 1 

# AgePartRect 
 1 

# AgeFullRect 
 8 

# Survey_AgeFullRect 
 6 

# FICs_lage 
 1 

# M1yr 
 1978 

# TCwt 
 150 

# CPwt 
 15 

# Bwt 
 1e+15 

# Ywt 
 7 

# Rwt 
 100 

# Bthres 
 1e-07 

# Rthres 
 1 

# TSwt 
 100 100 

# SPwt 
 10 10 

# iM2 
 0 0 0 0 0 0 0 0 0 

# fic_fage 
 1 1 

# fic_lage 
 9 9 

# FICmonth 
 4 10 

# FICyr 
0.033 0.221 0.044 0.051 0.11 0.082 0.172 0.081 0.273
0.013 0.017 0.183 0.146 0.081 0.094 0.071 0.087 0.184
0.057 0.006 0.011 0.049 0.096 0.031 0.047 0.049 0.147
0.026 0.177 0.515 0.137 0.129 0.032 0.026 0.003 0.055
0.082 0.221 0.222 0.053 0.018 0.057 0.048 0 0.091
0.506 0.015 0.07 0.041 0.07 0.016 0.057 0.078 0.147
0.104 0.123 0.017 0.004 0.003 0.02 0.003 0.003 0.005
0.67 0.048 0.103 0.079 0.08 0.05 0.023 0 0.054
0.135 0.082 0.032 0.039 0.042 0.043 0.038 0.008 0.005
0.042 0.191 0.056 0 0.059 0.016 0.067 0.031 0.08
0.096 0.116 1.106 1.351 0.432 0.449 0.079 0.192 0.141
0.437 0.678 0.364 0.132 0 0 0 0 0.031
0.01 0.089 0.246 0.151 0.124 0.009 0.022 0.034 0.087
0.138 0.066 0.154 0.23 0.056 0.043 0.012 0 0
0.303 0.2 0.132 0.131 0.113 0.016 0.01 0 0
0.484 0.399 0.092 0.032 0.012 0.061 0 0 0.015
0 0.051 0.137 0.098 0.071 0.018 0 0 0
0.031 0.157 0.47 0.11 0.069 0.024 0 0 0
0.288 0.309 0.046 0.212 0.134 0.015 0.006 0 0
0.549 0.634 0.146 0.17 0.172 0.033 0 0 0
1.243 0.328 0.319 0.092 0.028 0.035 0.022 0 0
0.51 0.539 0.204 0.517 0.267 0.2 0.044 0.014 0
0.35 1.949 0.093 0.017 0.027 0.018 0 0 0
0.116 0.612 0.482 0.501 0.272 0.093 0.052 0.013 0
0.203 0.131 0.923 0.691 0.83 0.326 0.075 0 0
0.313 2.034 1.909 3.106 0.53 0.075 0 0 0
0.116 0.26 1.661 0.418 0.361 0.203 0.087 0 0
0.033 2.228 0.407 0.904 0.631 0.765 0.114 0.012 0
0.282 0.803 0.115 0.052 0.102 0.155 0.168 0.006 0
0.112 0.012 0 0.028 0.015 0.077 0.056 0.014 0.017

# Eof 
 54321 

